model,language,category,emotion,emotion_strategy,neutral_strategy,bootstrap_iteration,sampled_emotion_terms,sampled_neutral_terms,direction_cosine_to_reference,top_k_jaccard_to_reference,average_similarity_top_k
gemini,en,food,disgust,centroid_words,neutral_centroid,1,disgust; revulsion; disgust,ordinary; average; neutral; neutral,0.908322811126709,0.8181818181818182,0.5270826339721679
gemini,en,food,disgust,centroid_words,neutral_centroid,2,revulsion; disgust; revulsion,average; neutral; ordinary; average,0.9146508574485779,0.8181818181818182,0.5171960830688477
gemini,en,food,disgust,centroid_words,neutral_centroid,3,repulsion; disgust; revulsion,ordinary; ordinary; plain; ordinary,0.8816284537315369,0.6666666666666666,0.5356538772583008
gemini,en,food,disgust,centroid_words,neutral_centroid,4,revulsion; revulsion; revulsion,average; average; plain; plain,0.8538786768913269,0.8181818181818182,0.48526870012283324
gemini,en,food,disgust,centroid_words,neutral_centroid,5,revulsion; repulsion; revulsion,average; plain; average; average,0.8417640328407288,0.8181818181818182,0.5047422379255295
gemini,en,food,disgust,centroid_words,neutral_centroid,6,revulsion; repulsion; repulsion,average; average; plain; neutral,0.905597448348999,0.8181818181818182,0.4980401575565338
gemini,en,food,disgust,centroid_words,neutral_centroid,7,repulsion; repulsion; repulsion,ordinary; ordinary; ordinary; plain,0.7603341341018677,0.5384615384615384,0.48532232344150544
gemini,en,food,disgust,centroid_words,neutral_centroid,8,disgust; revulsion; revulsion,average; ordinary; plain; average,0.9146054983139038,0.8181818181818182,0.5134224712848663
gemini,en,food,disgust,centroid_words,neutral_centroid,9,repulsion; disgust; revulsion,ordinary; plain; plain; ordinary,0.9105387330055237,0.6666666666666666,0.530105572938919
gemini,en,food,disgust,centroid_words,neutral_centroid,10,disgust; repulsion; repulsion,average; plain; average; plain,0.8840020895004272,0.6666666666666666,0.5093066334724426
gemini,en,food,disgust,centroid_words,neutral_centroid,11,disgust; revulsion; disgust,average; neutral; average; neutral,0.8653236627578735,0.8181818181818182,0.5263206243515015
gemini,en,food,disgust,centroid_words,neutral_centroid,12,repulsion; disgust; disgust,plain; ordinary; ordinary; plain,0.8721928596496582,0.6666666666666666,0.5284429103136062
gemini,en,food,disgust,centroid_words,neutral_centroid,13,repulsion; revulsion; disgust,average; average; average; ordinary,0.8574405312538147,0.8181818181818182,0.5298438131809234
gemini,en,food,disgust,centroid_words,neutral_centroid,14,disgust; revulsion; revulsion,plain; average; neutral; ordinary,0.9614635109901428,0.8181818181818182,0.5148983627557755
gemini,en,food,disgust,centroid_words,neutral_centroid,15,disgust; repulsion; disgust,neutral; ordinary; plain; ordinary,0.9158735275268555,0.8181818181818182,0.5315549969673157
gemini,en,food,disgust,centroid_words,neutral_centroid,16,revulsion; repulsion; repulsion,average; ordinary; average; plain,0.8919430375099182,0.6666666666666666,0.4984008640050888
gemini,en,food,disgust,centroid_words,neutral_centroid,17,revulsion; repulsion; disgust,average; ordinary; average; neutral,0.9483509659767151,1.0,0.5292722463607789
gemini,en,food,disgust,centroid_words,neutral_centroid,18,repulsion; revulsion; revulsion,neutral; plain; ordinary; ordinary,0.9233717322349548,0.8181818181818182,0.5103875190019608
gemini,en,food,disgust,centroid_words,neutral_centroid,19,disgust; repulsion; disgust,average; average; average; ordinary,0.828528881072998,0.8181818181818182,0.5293355643749237
gemini,en,food,disgust,centroid_words,neutral_centroid,20,revulsion; repulsion; repulsion,plain; ordinary; neutral; plain,0.9029019474983215,0.8181818181818182,0.5017769008874893
gemini,en,food,disgust,centroid_words,neutral_centroid,21,repulsion; repulsion; revulsion,average; ordinary; neutral; ordinary,0.9062563180923462,0.6666666666666666,0.5053457707166672
gemini,en,food,disgust,centroid_words,neutral_centroid,22,repulsion; repulsion; disgust,ordinary; average; ordinary; neutral,0.9189901947975159,0.6666666666666666,0.5198631346225738
gemini,en,food,disgust,centroid_words,neutral_centroid,23,disgust; repulsion; revulsion,neutral; neutral; average; plain,0.9526717066764832,1.0,0.5292510747909546
gemini,en,food,disgust,centroid_words,neutral_centroid,24,revulsion; repulsion; revulsion,plain; plain; ordinary; plain,0.8617506623268127,0.6666666666666666,0.506796070933342
gemini,en,food,disgust,centroid_words,neutral_centroid,25,repulsion; revulsion; disgust,plain; ordinary; neutral; average,1.0,1.0,0.5269314587116242
gemini,en,food,disgust,centroid_words,neutral_centroid,26,disgust; repulsion; disgust,ordinary; average; ordinary; neutral,0.9254967570304871,0.8181818181818182,0.5322144269943238
gemini,en,food,disgust,centroid_words,neutral_centroid,27,revulsion; repulsion; revulsion,plain; plain; ordinary; plain,0.8617506623268127,0.6666666666666666,0.506796070933342
gemini,en,food,disgust,centroid_words,neutral_centroid,28,disgust; disgust; repulsion,neutral; plain; average; average,0.9176747798919678,0.8181818181818182,0.5246646225452423
gemini,en,food,disgust,centroid_words,neutral_centroid,29,disgust; repulsion; revulsion,ordinary; average; neutral; neutral,0.9575217962265015,1.0,0.5331511497497559
gemini,en,food,disgust,centroid_words,neutral_centroid,30,disgust; disgust; revulsion,average; neutral; neutral; average,0.8653236627578735,0.8181818181818182,0.5263205766677856
gemini,en,food,disgust,centroid_phrases,neutral_centroid,1,feeling disgusted; feeling repulsed; feeling disgusted,ordinary; neutral; plain; plain,0.92518150806427,0.8181818181818182,0.5099542826414108
gemini,en,food,disgust,centroid_phrases,neutral_centroid,2,feeling revolted; feeling revolted; feeling repulsed,neutral; ordinary; neutral; ordinary,0.9069082736968994,0.6666666666666666,0.5099580317735672
gemini,en,food,disgust,centroid_phrases,neutral_centroid,3,feeling disgusted; feeling revolted; feeling disgusted,neutral; plain; ordinary; average,0.9633476734161377,0.8181818181818182,0.5135785192251205
gemini,en,food,disgust,centroid_phrases,neutral_centroid,4,feeling repulsed; feeling repulsed; feeling disgusted,plain; ordinary; ordinary; neutral,0.9326856732368469,0.6666666666666666,0.503424060344696
gemini,en,food,disgust,centroid_phrases,neutral_centroid,5,feeling revolted; feeling revolted; feeling disgusted,neutral; neutral; ordinary; neutral,0.8714139461517334,0.6666666666666666,0.5258726477622986
gemini,en,food,disgust,centroid_phrases,neutral_centroid,6,feeling repulsed; feeling disgusted; feeling repulsed,ordinary; ordinary; plain; ordinary,0.8685994744300842,0.5384615384615384,0.5071601003408432
gemini,en,food,disgust,centroid_phrases,neutral_centroid,7,feeling revolted; feeling repulsed; feeling repulsed,plain; plain; average; neutral,0.9345618486404419,0.8181818181818182,0.49266986548900604
gemini,en,food,disgust,centroid_phrases,neutral_centroid,8,feeling disgusted; feeling repulsed; feeling disgusted,plain; plain; plain; neutral,0.8720672726631165,0.8181818181818182,0.5110014170408249
gemini,en,food,disgust,centroid_phrases,neutral_centroid,9,feeling repulsed; feeling disgusted; feeling disgusted,ordinary; average; plain; neutral,0.9672680497169495,1.0,0.5088037252426147
gemini,en,food,disgust,centroid_phrases,neutral_centroid,10,feeling repulsed; feeling disgusted; feeling disgusted,average; average; plain; plain,0.9004696011543274,1.0,0.5070293962955474
gemini,en,food,disgust,centroid_phrases,neutral_centroid,11,feeling disgusted; feeling repulsed; feeling repulsed,neutral; neutral; neutral; neutral,0.8075166344642639,0.8181818181818182,0.5240000069141388
gemini,en,food,disgust,centroid_phrases,neutral_centroid,12,feeling repulsed; feeling revolted; feeling revolted,average; neutral; plain; neutral,0.9286779165267944,0.8181818181818182,0.505744794011116
gemini,en,food,disgust,centroid_phrases,neutral_centroid,13,feeling repulsed; feeling disgusted; feeling repulsed,neutral; ordinary; neutral; average,0.9389876127243042,0.8181818181818182,0.5065530270338059
gemini,en,food,disgust,centroid_phrases,neutral_centroid,14,feeling revolted; feeling revolted; feeling repulsed,ordinary; plain; ordinary; plain,0.895837128162384,0.5384615384615384,0.5033997297286987
gemini,en,food,disgust,centroid_phrases,neutral_centroid,15,feeling revolted; feeling revolted; feeling repulsed,average; ordinary; ordinary; neutral,0.9361883401870728,0.8181818181818182,0.5054251700639725
gemini,en,food,disgust,centroid_phrases,neutral_centroid,16,feeling repulsed; feeling revolted; feeling revolted,ordinary; ordinary; ordinary; ordinary,0.8115235567092896,0.6666666666666666,0.5167855381965637
gemini,en,food,disgust,centroid_phrases,neutral_centroid,17,feeling repulsed; feeling disgusted; feeling repulsed,neutral; plain; ordinary; average,0.971116304397583,1.0,0.49948514699935914
gemini,en,food,disgust,centroid_phrases,neutral_centroid,18,feeling disgusted; feeling repulsed; feeling disgusted,neutral; plain; average; ordinary,0.9672680497169495,1.0,0.508803728222847
gemini,en,food,disgust,centroid_phrases,neutral_centroid,19,feeling repulsed; feeling repulsed; feeling repulsed,ordinary; neutral; ordinary; neutral,0.8632106781005859,0.6666666666666666,0.47932806611061096
gemini,en,food,disgust,centroid_phrases,neutral_centroid,20,feeling disgusted; feeling revolted; feeling disgusted,plain; plain; neutral; plain,0.8679876327514648,0.8181818181818182,0.5154597282409668
gemini,en,food,disgust,centroid_phrases,neutral_centroid,21,feeling repulsed; feeling repulsed; feeling revolted,ordinary; ordinary; average; neutral,0.9322668313980103,0.8181818181818182,0.4979144424200058
gemini,en,food,disgust,centroid_phrases,neutral_centroid,22,feeling disgusted; feeling disgusted; feeling repulsed,average; plain; average; plain,0.9004696011543274,1.0,0.507029402256012
gemini,en,food,disgust,centroid_phrases,neutral_centroid,23,feeling repulsed; feeling revolted; feeling revolted,average; plain; ordinary; neutral,0.9682276844978333,0.8181818181818182,0.5009079515933991
gemini,en,food,disgust,centroid_phrases,neutral_centroid,24,feeling repulsed; feeling repulsed; feeling repulsed,neutral; neutral; ordinary; neutral,0.8359439373016357,0.6666666666666666,0.48579985797405245
gemini,en,food,disgust,centroid_phrases,neutral_centroid,25,feeling repulsed; feeling repulsed; feeling disgusted,ordinary; neutral; ordinary; ordinary,0.8834882378578186,0.6666666666666666,0.5103282004594802
gemini,en,food,disgust,centroid_phrases,neutral_centroid,26,feeling repulsed; feeling disgusted; feeling repulsed,average; average; average; neutral,0.858711302280426,1.0,0.5084747433662414
gemini,en,food,disgust,centroid_phrases,neutral_centroid,27,feeling disgusted; feeling repulsed; feeling revolted,ordinary; neutral; neutral; ordinary,0.9344495534896851,0.6666666666666666,0.5247016310691833
gemini,en,food,disgust,centroid_phrases,neutral_centroid,28,feeling repulsed; feeling revolted; feeling disgusted,plain; plain; neutral; ordinary,0.9560375809669495,0.8181818181818182,0.5166443675756455
gemini,en,food,disgust,centroid_phrases,neutral_centroid,29,feeling revolted; feeling repulsed; feeling repulsed,ordinary; average; plain; ordinary,0.9229393005371094,0.8181818181818182,0.49434818923473356
gemini,en,food,disgust,centroid_phrases,neutral_centroid,30,feeling revolted; feeling disgusted; feeling revolted,neutral; average; average; plain,0.9313093423843384,0.8181818181818182,0.5132714986801148
gemini,en,food,joy,single_word,neutral_centroid,1,joy,average; neutral; average; neutral,0.9187144041061401,0.8181818181818182,0.4792049676179886
gemini,en,food,joy,single_word,neutral_centroid,2,joy,neutral; average; plain; neutral,0.9578742980957031,0.8181818181818182,0.47332396507263186
gemini,en,food,joy,single_word,neutral_centroid,3,joy,neutral; ordinary; neutral; plain,0.9558995962142944,1.0,0.4751768410205841
gemini,en,food,joy,single_word,neutral_centroid,4,joy,neutral; average; ordinary; ordinary,0.96639084815979,0.8181818181818182,0.4778062701225281
gemini,en,food,joy,single_word,neutral_centroid,5,joy,average; ordinary; ordinary; ordinary,0.8998605608940125,0.6666666666666666,0.48482486307621003
gemini,en,food,joy,single_word,neutral_centroid,6,joy,average; neutral; neutral; neutral,0.8903928995132446,0.8181818181818182,0.48301584720611573
gemini,en,food,joy,single_word,neutral_centroid,7,joy,ordinary; plain; average; neutral,0.9999998807907104,1.0,0.4705294847488403
gemini,en,food,joy,single_word,neutral_centroid,8,joy,plain; average; neutral; neutral,0.9578742980957031,0.8181818181818182,0.47332396507263186
gemini,en,food,joy,single_word,neutral_centroid,9,joy,plain; average; average; ordinary,0.9533709287643433,0.8181818181818182,0.4729617744684219
gemini,en,food,joy,single_word,neutral_centroid,10,joy,average; ordinary; average; ordinary,0.916581928730011,0.6666666666666666,0.48116704523563386
gemini,en,food,joy,single_word,neutral_centroid,11,joy,average; plain; average; average,0.8827106952667236,0.5384615384615384,0.47795837223529813
gemini,en,food,joy,single_word,neutral_centroid,12,joy,plain; ordinary; ordinary; neutral,0.9610597491264343,1.0,0.4756865620613098
gemini,en,food,joy,single_word,neutral_centroid,13,joy,neutral; neutral; average; plain,0.9578742980957031,0.8181818181818182,0.47332397699356077
gemini,en,food,joy,single_word,neutral_centroid,14,joy,neutral; plain; average; plain,0.9666938185691833,0.8181818181818182,0.4690710484981537
gemini,en,food,joy,single_word,neutral_centroid,15,joy,neutral; neutral; plain; neutral,0.8868506550788879,0.8181818181818182,0.4811296373605728
gemini,en,food,joy,single_word,neutral_centroid,16,joy,neutral; neutral; neutral; average,0.8903928995132446,0.8181818181818182,0.48301585018634796
gemini,en,food,joy,single_word,neutral_centroid,17,joy,average; neutral; ordinary; neutral,0.9623296856880188,0.8181818181818182,0.47721761763095855
gemini,en,food,joy,single_word,neutral_centroid,18,joy,ordinary; average; neutral; average,0.9544721841812134,0.8181818181818182,0.476825675368309
gemini,en,food,joy,single_word,neutral_centroid,19,joy,average; neutral; neutral; plain,0.9578742980957031,0.8181818181818182,0.4733239620923996
gemini,en,food,joy,single_word,neutral_centroid,20,joy,ordinary; neutral; plain; plain,0.9574806690216064,0.8181818181818182,0.47145948708057406
gemini,en,food,joy,single_word,neutral_centroid,21,joy,neutral; average; neutral; neutral,0.8903928995132446,0.8181818181818182,0.48301584720611573
gemini,en,food,joy,single_word,neutral_centroid,22,joy,ordinary; neutral; plain; neutral,0.9558995962142944,1.0,0.4751768380403519
gemini,en,food,joy,single_word,neutral_centroid,23,joy,average; plain; plain; ordinary,0.9628024101257324,0.8181818181818182,0.4701540946960449
gemini,en,food,joy,single_word,neutral_centroid,24,joy,plain; neutral; average; plain,0.9666938185691833,0.8181818181818182,0.4690710484981537
gemini,en,food,joy,single_word,neutral_centroid,25,joy,neutral; plain; average; neutral,0.9578742980957031,0.8181818181818182,0.47332396507263186
gemini,en,food,joy,single_word,neutral_centroid,26,joy,plain; average; neutral; neutral,0.9578742980957031,0.8181818181818182,0.47332396507263186
gemini,en,food,joy,single_word,neutral_centroid,27,joy,ordinary; neutral; average; neutral,0.9623296856880188,0.8181818181818182,0.4772176206111908
gemini,en,food,joy,single_word,neutral_centroid,28,joy,plain; plain; neutral; ordinary,0.9574806690216064,0.8181818181818182,0.4714594900608063
gemini,en,food,joy,single_word,neutral_centroid,29,joy,plain; neutral; average; average,0.9586547613143921,0.8181818181818182,0.47197913825511933
gemini,en,food,joy,single_word,neutral_centroid,30,joy,average; neutral; average; neutral,0.9187144041061401,0.8181818181818182,0.4792049676179886
gemini,en,food,joy,feeling_phrase,neutral_centroid,1,feeling joyful,neutral; ordinary; plain; average,1.0,1.0,0.468770956993103
gemini,en,food,joy,feeling_phrase,neutral_centroid,2,feeling joyful,neutral; plain; neutral; plain,0.9262491464614868,0.6666666666666666,0.47149937748909
gemini,en,food,joy,feeling_phrase,neutral_centroid,3,feeling joyful,average; average; neutral; neutral,0.9246861934661865,0.8181818181818182,0.4764715552330017
