model,language,category,emotion,emotion_strategy,neutral_strategy,bootstrap_iteration,sampled_emotion_terms,sampled_neutral_terms,direction_cosine_to_reference,top_k_jaccard_to_reference,average_similarity_top_k
gemini,en,food,sadness,centroid_phrases,neutral_centroid,1,feeling gloomy; feeling sorrowful; feeling sad,neutral; neutral; neutral; average,0.8785709142684937,0.6666666666666666,0.5267455011606217
gemini,en,food,disgust,centroid_phrases,neutral_centroid,47,feeling disgusted; feeling revolted; feeling revolted,plain; ordinary; neutral; plain,0.9297264814376831,0.8181818181818182,0.5131600767374038
gemini,en,food,disgust,centroid_phrases,neutral_centroid,48,feeling repulsed; feeling revolted; feeling revolted,ordinary; average; average; neutral,0.9251196980476379,0.8181818181818182,0.5044541358947754
gemini,en,food,disgust,centroid_phrases,neutral_centroid,49,feeling revolted; feeling repulsed; feeling revolted,neutral; plain; plain; neutral,0.8944481611251831,0.8181818181818182,0.5073654025793075
gemini,en,food,disgust,centroid_phrases,neutral_centroid,50,feeling repulsed; feeling revolted; feeling disgusted,plain; plain; ordinary; neutral,0.9560375809669495,0.8181818181818182,0.5166443288326263
gemini,en,food,disgust,centroid_phrases,neutral_centroid,51,feeling disgusted; feeling revolted; feeling revolted,plain; average; neutral; plain,0.938603937625885,0.8181818181818182,0.5115658044815063
gemini,en,food,disgust,centroid_phrases,neutral_centroid,52,feeling disgusted; feeling repulsed; feeling revolted,neutral; average; plain; plain,0.9660937190055847,0.8181818181818182,0.5152752816677093
gemini,en,food,disgust,centroid_phrases,neutral_centroid,53,feeling disgusted; feeling disgusted; feeling revolted,neutral; plain; ordinary; plain,0.9215120077133179,0.8181818181818182,0.5146715253591537
gemini,en,food,disgust,centroid_phrases,neutral_centroid,54,feeling revolted; feeling disgusted; feeling disgusted,neutral; average; plain; plain,0.9309653639793396,0.8181818181818182,0.5124922186136246
gemini,en,food,disgust,centroid_phrases,neutral_centroid,55,feeling revolted; feeling revolted; feeling repulsed,plain; neutral; plain; ordinary,0.928372859954834,0.8181818181818182,0.5020645946264267
gemini,en,food,disgust,centroid_phrases,neutral_centroid,56,feeling revolted; feeling disgusted; feeling disgusted,plain; neutral; average; average,0.9246395230293274,1.0,0.5147950768470764
gemini,en,food,disgust,centroid_phrases,neutral_centroid,57,feeling revolted; feeling repulsed; feeling revolted,ordinary; ordinary; neutral; neutral,0.9069082736968994,0.6666666666666666,0.509958028793335
gemini,en,food,disgust,centroid_phrases,neutral_centroid,58,feeling repulsed; feeling disgusted; feeling disgusted,neutral; neutral; ordinary; plain,0.9274759292602539,0.8181818181818182,0.5150970369577408
gemini,en,food,disgust,centroid_phrases,neutral_centroid,59,feeling revolted; feeling revolted; feeling repulsed,average; average; neutral; plain,0.9294084906578064,0.8181818181818182,0.5017862528562546
gemini,en,food,disgust,centroid_phrases,neutral_centroid,60,feeling repulsed; feeling repulsed; feeling revolted,plain; ordinary; plain; average,0.9284275770187378,0.6666666666666666,0.49116893410682677
gemini,en,food,disgust,centroid_phrases,neutral_centroid,61,feeling repulsed; feeling disgusted; feeling repulsed,neutral; plain; plain; neutral,0.8996764421463013,0.8181818181818182,0.5064286679029465
gemini,en,food,disgust,centroid_phrases,neutral_centroid,62,feeling revolted; feeling repulsed; feeling revolted,ordinary; ordinary; neutral; neutral,0.9069082736968994,0.6666666666666666,0.509958028793335
gemini,en,food,disgust,centroid_phrases,neutral_centroid,63,feeling revolted; feeling revolted; feeling revolted,plain; ordinary; average; plain,0.8920698165893555,0.6666666666666666,0.4887912094593048
gemini,en,food,disgust,centroid_phrases,neutral_centroid,64,feeling disgusted; feeling repulsed; feeling revolted,neutral; average; average; average,0.8789263963699341,1.0,0.523174375295639
gemini,en,food,disgust,centroid_phrases,neutral_centroid,65,feeling disgusted; feeling revolted; feeling disgusted,neutral; average; plain; plain,0.9309653639793396,0.8181818181818182,0.5124922186136246
gemini,en,food,disgust,centroid_phrases,neutral_centroid,66,feeling repulsed; feeling disgusted; feeling repulsed,neutral; average; neutral; neutral,0.8754667043685913,0.8181818181818182,0.514724463224411
gemini,en,food,disgust,centroid_phrases,neutral_centroid,67,feeling revolted; feeling repulsed; feeling disgusted,neutral; plain; ordinary; neutral,0.9552398324012756,0.8181818181818182,0.5218467026948929
gemini,en,food,disgust,centroid_phrases,neutral_centroid,68,feeling revolted; feeling revolted; feeling repulsed,ordinary; average; neutral; plain,0.9682278037071228,0.8181818181818182,0.5009079277515411
gemini,en,food,disgust,centroid_phrases,neutral_centroid,69,feeling repulsed; feeling disgusted; feeling disgusted,ordinary; ordinary; plain; neutral,0.9287413358688354,0.6666666666666666,0.5129286915063858
gemini,en,food,disgust,centroid_phrases,neutral_centroid,70,feeling repulsed; feeling repulsed; feeling disgusted,ordinary; ordinary; neutral; neutral,0.911724865436554,0.6666666666666666,0.5098028123378754
gemini,en,food,disgust,centroid_phrases,neutral_centroid,71,feeling disgusted; feeling disgusted; feeling disgusted,plain; neutral; neutral; ordinary,0.8686953783035278,0.8181818181818182,0.5016569703817367
gemini,en,food,disgust,centroid_phrases,neutral_centroid,72,feeling repulsed; feeling disgusted; feeling repulsed,ordinary; ordinary; average; ordinary,0.870879054069519,0.6666666666666666,0.5083900600671768
gemini,en,food,disgust,centroid_phrases,neutral_centroid,73,feeling revolted; feeling disgusted; feeling disgusted,average; neutral; ordinary; plain,0.9633476734161377,0.8181818181818182,0.5135785222053528
gemini,en,food,disgust,centroid_phrases,neutral_centroid,74,feeling repulsed; feeling revolted; feeling revolted,neutral; ordinary; average; ordinary,0.9361883401870728,0.8181818181818182,0.5054251611232757
gemini,en,food,disgust,centroid_phrases,neutral_centroid,75,feeling revolted; feeling disgusted; feeling repulsed,average; plain; ordinary; ordinary,0.9566313624382019,0.8181818181818182,0.5171412378549576
gemini,en,food,disgust,centroid_phrases,neutral_centroid,76,feeling revolted; feeling disgusted; feeling disgusted,average; neutral; neutral; ordinary,0.9294992685317993,0.8181818181818182,0.5199532806873322
gemini,en,food,disgust,centroid_phrases,neutral_centroid,77,feeling repulsed; feeling repulsed; feeling disgusted,ordinary; neutral; average; plain,0.971116304397583,1.0,0.4994851529598236
gemini,en,food,disgust,centroid_phrases,neutral_centroid,78,feeling repulsed; feeling disgusted; feeling repulsed,plain; average; plain; plain,0.8844125270843506,1.0,0.49772425889968874
gemini,en,food,disgust,centroid_phrases,neutral_centroid,79,feeling repulsed; feeling repulsed; feeling revolted,ordinary; average; neutral; plain,0.9644263982772827,0.8181818181818182,0.49303618669509885
gemini,en,food,disgust,centroid_phrases,neutral_centroid,80,feeling disgusted; feeling repulsed; feeling repulsed,plain; ordinary; neutral; plain,0.9299633502960205,0.6666666666666666,0.5002638429403305
gemini,en,food,disgust,centroid_phrases,neutral_centroid,81,feeling repulsed; feeling repulsed; feeling disgusted,average; neutral; average; neutral,0.899760365486145,1.0,0.5084829330444336
gemini,en,food,disgust,centroid_phrases,neutral_centroid,82,feeling repulsed; feeling disgusted; feeling revolted,average; average; ordinary; plain,0.9524434208869934,1.0,0.5155399888753891
gemini,en,food,disgust,centroid_phrases,neutral_centroid,83,feeling revolted; feeling revolted; feeling repulsed,neutral; ordinary; ordinary; neutral,0.9069082736968994,0.6666666666666666,0.509958028793335
gemini,en,food,disgust,centroid_phrases,neutral_centroid,84,feeling disgusted; feeling revolted; feeling disgusted,plain; average; ordinary; neutral,0.9633476734161377,0.8181818181818182,0.513578525185585
gemini,en,food,disgust,centroid_phrases,neutral_centroid,85,feeling revolted; feeling repulsed; feeling revolted,neutral; average; ordinary; ordinary,0.9361883401870728,0.8181818181818182,0.5054251611232757
gemini,en,food,disgust,centroid_phrases,neutral_centroid,86,feeling disgusted; feeling repulsed; feeling revolted,neutral; neutral; neutral; plain,0.8871986865997314,0.8181818181818182,0.5284876823425293
gemini,en,food,disgust,centroid_phrases,neutral_centroid,87,feeling repulsed; feeling repulsed; feeling repulsed,ordinary; plain; ordinary; ordinary,0.8218550682067871,0.42857142857142855,0.4781341403722763
gemini,en,food,disgust,centroid_phrases,neutral_centroid,88,feeling disgusted; feeling disgusted; feeling revolted,plain; average; ordinary; plain,0.9260827898979187,0.8181818181818182,0.5110357642173767
gemini,en,food,disgust,centroid_phrases,neutral_centroid,89,feeling repulsed; feeling disgusted; feeling revolted,average; plain; plain; plain,0.9091736078262329,0.8181818181818182,0.5135382026433944
gemini,en,food,disgust,centroid_phrases,neutral_centroid,90,feeling revolted; feeling disgusted; feeling revolted,neutral; neutral; neutral; average,0.8670915365219116,0.6666666666666666,0.5254855036735535
gemini,en,food,disgust,centroid_phrases,neutral_centroid,91,feeling disgusted; feeling disgusted; feeling repulsed,ordinary; neutral; ordinary; neutral,0.9078964591026306,0.6666666666666666,0.5191945791244507
gemini,en,food,disgust,centroid_phrases,neutral_centroid,92,feeling revolted; feeling repulsed; feeling revolted,neutral; plain; neutral; ordinary,0.9265729784965515,0.8181818181818182,0.5068937867879868
gemini,en,food,disgust,centroid_phrases,neutral_centroid,93,feeling revolted; feeling repulsed; feeling repulsed,neutral; neutral; ordinary; ordinary,0.9051606059074402,0.6666666666666666,0.5029167711734772
gemini,en,food,disgust,centroid_phrases,neutral_centroid,94,feeling revolted; feeling repulsed; feeling revolted,average; neutral; neutral; plain,0.9286779165267944,0.8181818181818182,0.5057447910308838
gemini,en,food,disgust,centroid_phrases,neutral_centroid,95,feeling disgusted; feeling repulsed; feeling revolted,average; plain; average; plain,0.9311169981956482,1.0,0.5140837132930756
gemini,en,food,disgust,centroid_phrases,neutral_centroid,96,feeling revolted; feeling revolted; feeling revolted,neutral; neutral; neutral; average,0.8298149704933167,0.6666666666666666,0.5047807186841965
gemini,en,food,disgust,centroid_phrases,neutral_centroid,97,feeling repulsed; feeling revolted; feeling revolted,neutral; ordinary; ordinary; neutral,0.9069082736968994,0.6666666666666666,0.509958028793335
gemini,en,food,disgust,centroid_phrases,neutral_centroid,98,feeling disgusted; feeling revolted; feeling revolted,ordinary; average; average; average,0.8504838347434998,1.0,0.5186316490173339
gemini,en,food,disgust,centroid_phrases,neutral_centroid,99,feeling revolted; feeling revolted; feeling disgusted,ordinary; plain; ordinary; plain,0.8973681926727295,0.8181818181818182,0.5143617451190948
gemini,en,food,disgust,centroid_phrases,neutral_centroid,100,feeling repulsed; feeling repulsed; feeling disgusted,average; plain; average; plain,0.9050447344779968,1.0,0.49810170829296113
gemini,en,food,joy,centroid_phrases,neutral_centroid,1,feeling happy; feeling joyful; feeling delighted,neutral; plain; average; ordinary,0.9999998807907104,1.0,0.4954004943370819
gemini,en,food,joy,centroid_phrases,neutral_centroid,2,feeling happy; feeling delighted; feeling happy,neutral; neutral; plain; average,0.9399677515029907,0.8181818181818182,0.49181671142578126
gemini,en,food,joy,centroid_phrases,neutral_centroid,3,feeling joyful; feeling delighted; feeling happy,ordinary; plain; ordinary; ordinary,0.8935672044754028,0.8181818181818182,0.5073787450790406
gemini,en,food,joy,centroid_phrases,neutral_centroid,4,feeling joyful; feeling joyful; feeling happy,plain; ordinary; neutral; neutral,0.9348427057266235,0.6666666666666666,0.48484922051429746
gemini,en,food,joy,centroid_phrases,neutral_centroid,5,feeling delighted; feeling delighted; feeling joyful,average; plain; plain; ordinary,0.9335855841636658,0.8181818181818182,0.4887435019016266
gemini,en,food,joy,centroid_phrases,neutral_centroid,6,feeling joyful; feeling delighted; feeling happy,average; plain; plain; average,0.9298071265220642,0.8181818181818182,0.49604596197605133
gemini,en,food,joy,centroid_phrases,neutral_centroid,7,feeling delighted; feeling delighted; feeling happy,plain; average; ordinary; plain,0.9371601939201355,0.8181818181818182,0.4922388017177582
gemini,en,food,joy,centroid_phrases,neutral_centroid,8,feeling joyful; feeling joyful; feeling happy,average; average; plain; average,0.8527132272720337,0.8181818181818182,0.4875748097896576
gemini,en,food,joy,centroid_phrases,neutral_centroid,9,feeling joyful; feeling delighted; feeling delighted,plain; average; average; plain,0.905311107635498,0.8181818181818182,0.4893906772136688
gemini,en,food,joy,centroid_phrases,neutral_centroid,10,feeling joyful; feeling delighted; feeling delighted,plain; ordinary; neutral; average,0.9669449925422668,0.8181818181818182,0.4874731063842773
gemini,en,food,joy,centroid_phrases,neutral_centroid,11,feeling happy; feeling delighted; feeling joyful,ordinary; neutral; ordinary; neutral,0.9337047934532166,0.8181818181818182,0.503883084654808
gemini,en,food,joy,centroid_phrases,neutral_centroid,12,feeling happy; feeling delighted; feeling happy,average; neutral; plain; neutral,0.9399677515029907,0.8181818181818182,0.4918167024850845
gemini,en,food,joy,centroid_phrases,neutral_centroid,13,feeling happy; feeling joyful; feeling delighted,neutral; ordinary; average; ordinary,0.9651662111282349,0.8181818181818182,0.5029407501220703
gemini,en,food,joy,centroid_phrases,neutral_centroid,14,feeling joyful; feeling joyful; feeling joyful,ordinary; plain; plain; plain,0.8488228917121887,0.6666666666666666,0.47198742628097534
gemini,en,food,joy,centroid_phrases,neutral_centroid,15,feeling delighted; feeling delighted; feeling happy,neutral; average; neutral; plain,0.9280151724815369,0.8181818181818182,0.4903051257133484
gemini,en,food,joy,centroid_phrases,neutral_centroid,16,feeling joyful; feeling happy; feeling happy,neutral; plain; average; average,0.926846444606781,0.8181818181818182,0.4829424351453781
gemini,en,food,joy,centroid_phrases,neutral_centroid,17,feeling delighted; feeling happy; feeling joyful,ordinary; ordinary; average; ordinary,0.8951557278633118,0.8181818181818182,0.5106231421232224
gemini,en,food,joy,centroid_phrases,neutral_centroid,18,feeling happy; feeling joyful; feeling delighted,ordinary; ordinary; neutral; average,0.9651662111282349,0.8181818181818182,0.5029407799243927
gemini,en,food,joy,centroid_phrases,neutral_centroid,19,feeling delighted; feeling delighted; feeling happy,plain; average; ordinary; neutral,0.9697886109352112,1.0,0.49100227653980255
gemini,en,food,joy,centroid_phrases,neutral_centroid,20,feeling happy; feeling delighted; feeling happy,average; neutral; average; ordinary,0.9357611536979675,1.0,0.4979482114315033
gemini,en,food,joy,centroid_phrases,neutral_centroid,21,feeling happy; feeling joyful; feeling happy,ordinary; neutral; plain; plain,0.9260910749435425,0.6666666666666666,0.4828062474727631
gemini,en,food,joy,centroid_phrases,neutral_centroid,22,feeling joyful; feeling delighted; feeling joyful,ordinary; plain; ordinary; average,0.9395370483398438,0.6666666666666666,0.49253798723220826
gemini,en,food,joy,centroid_phrases,neutral_centroid,23,feeling happy; feeling delighted; feeling delighted,average; plain; ordinary; ordinary,0.9294102787971497,0.8181818181818182,0.49758562743663787
gemini,en,food,joy,centroid_phrases,neutral_centroid,24,feeling happy; feeling joyful; feeling happy,neutral; ordinary; neutral; plain,0.9294382333755493,0.6666666666666666,0.4860313206911087
gemini,en,food,joy,centroid_phrases,neutral_centroid,25,feeling delighted; feeling joyful; feeling joyful,average; plain; average; plain,0.9129108786582947,0.8181818181818182,0.4876643270254135
gemini,en,food,joy,centroid_phrases,neutral_centroid,26,feeling delighted; feeling joyful; feeling delighted,plain; ordinary; plain; plain,0.8729668259620667,0.6666666666666666,0.49167016744613645
gemini,en,food,joy,centroid_phrases,neutral_centroid,27,feeling happy; feeling happy; feeling delighted,ordinary; average; ordinary; plain,0.9383074045181274,0.8181818181818182,0.49799320101737976
