model,language,category,emotion,emotion_strategy,neutral_strategy,bootstrap_iteration,sampled_emotion_terms,sampled_neutral_terms,direction_cosine_to_reference,top_k_jaccard_to_reference,average_similarity_top_k
gemini,en,food,disgust,single_word,neutral_centroid,17,disgust,average; neutral; neutral; neutral,0.8960841298103333,0.8181818181818182,0.5171488046646118
gemini,en,food,disgust,single_word,neutral_centroid,18,disgust,neutral; neutral; neutral; plain,0.8920925259590149,0.8181818181818182,0.5156852453947067
gemini,en,food,disgust,single_word,neutral_centroid,19,disgust,neutral; plain; average; average,0.9601973295211792,1.0,0.5049955248832703
gemini,en,food,disgust,single_word,neutral_centroid,20,disgust,average; neutral; plain; neutral,0.9598718881607056,0.8181818181818182,0.5080416828393937
gemini,en,food,disgust,single_word,neutral_centroid,21,disgust,neutral; neutral; ordinary; average,0.9636708498001099,1.0,0.5126107543706894
gemini,en,food,disgust,single_word,neutral_centroid,22,disgust,average; plain; ordinary; ordinary,0.9581853747367859,1.0,0.5083013623952866
gemini,en,food,disgust,single_word,neutral_centroid,23,disgust,average; ordinary; plain; ordinary,0.9581854343414307,1.0,0.5083013892173767
gemini,en,food,disgust,single_word,neutral_centroid,24,disgust,average; neutral; ordinary; average,0.9557064175605774,1.0,0.5101486444473267
gemini,en,food,disgust,single_word,neutral_centroid,25,disgust,ordinary; average; average; average,0.875251293182373,1.0,0.5126549273729324
gemini,en,food,disgust,single_word,neutral_centroid,26,disgust,ordinary; ordinary; average; ordinary,0.8992188572883606,0.8181818181818182,0.5166760802268981
gemini,en,food,disgust,single_word,neutral_centroid,27,disgust,neutral; plain; average; average,0.9601973295211792,1.0,0.5049955248832703
gemini,en,food,disgust,single_word,neutral_centroid,28,disgust,plain; neutral; plain; ordinary,0.9581463932991028,1.0,0.5063722640275955
gemini,en,food,disgust,single_word,neutral_centroid,29,disgust,plain; ordinary; ordinary; average,0.9581854343414307,1.0,0.5083013623952866
gemini,en,food,disgust,single_word,neutral_centroid,30,disgust,ordinary; plain; neutral; ordinary,0.9612889289855957,1.0,0.510986652970314
gemini,en,food,disgust,single_word,neutral_centroid,31,disgust,plain; plain; ordinary; ordinary,0.9236806631088257,0.8181818181818182,0.5093666076660156
gemini,en,food,disgust,single_word,neutral_centroid,32,disgust,plain; average; plain; average,0.9340687990188599,1.0,0.5021202683448791
gemini,en,food,disgust,single_word,neutral_centroid,33,disgust,neutral; plain; ordinary; average,0.9999998807907104,1.0,0.5058676242828369
gemini,en,food,disgust,single_word,neutral_centroid,34,disgust,plain; neutral; ordinary; ordinary,0.9612889289855957,1.0,0.5109866678714752
gemini,en,food,disgust,single_word,neutral_centroid,35,disgust,neutral; neutral; neutral; neutral,0.8262487053871155,0.8181818181818182,0.5255325913429261
gemini,en,food,disgust,single_word,neutral_centroid,36,disgust,plain; plain; average; plain,0.9136485457420349,1.0,0.5021036058664322
gemini,en,food,disgust,single_word,neutral_centroid,37,disgust,average; ordinary; average; neutral,0.9557064175605774,1.0,0.5101486384868622
gemini,en,food,disgust,single_word,neutral_centroid,38,disgust,ordinary; plain; average; ordinary,0.9581854343414307,1.0,0.5083013892173767
gemini,en,food,disgust,single_word,neutral_centroid,39,disgust,ordinary; plain; average; average,0.9541495442390442,1.0,0.5055058479309082
gemini,en,food,disgust,single_word,neutral_centroid,40,disgust,neutral; neutral; plain; average,0.9598718881607056,0.8181818181818182,0.5080416858196258
gemini,en,food,disgust,single_word,neutral_centroid,41,disgust,average; ordinary; plain; neutral,0.9999998807907104,1.0,0.5058675616979599
gemini,en,food,disgust,single_word,neutral_centroid,42,disgust,average; average; neutral; average,0.882256031036377,1.0,0.5122425407171249
gemini,en,food,disgust,single_word,neutral_centroid,43,disgust,average; plain; neutral; average,0.9601973295211792,1.0,0.5049955278635025
gemini,en,food,disgust,single_word,neutral_centroid,44,disgust,neutral; average; ordinary; ordinary,0.9668259620666504,1.0,0.5125794500112534
gemini,en,food,disgust,single_word,neutral_centroid,45,disgust,average; average; ordinary; average,0.875251293182373,1.0,0.5126549243927002
gemini,en,food,disgust,single_word,neutral_centroid,46,disgust,ordinary; ordinary; average; neutral,0.9668259620666504,1.0,0.5125794440507889
gemini,en,food,disgust,single_word,neutral_centroid,47,disgust,plain; neutral; average; plain,0.9677942991256714,1.0,0.5027133792638778
gemini,en,food,disgust,single_word,neutral_centroid,48,disgust,plain; neutral; plain; neutral,0.9243994355201721,1.0,0.5086379170417785
gemini,en,food,disgust,single_word,neutral_centroid,49,disgust,ordinary; neutral; neutral; plain,0.957184374332428,1.0,0.5111107856035233
gemini,en,food,disgust,single_word,neutral_centroid,50,disgust,plain; average; average; ordinary,0.9541495442390442,1.0,0.505505833029747
gemini,en,food,joy,centroid_phrases,neutral_centroid,1,feeling happy; feeling joyful; feeling delighted,neutral; plain; average; ordinary,0.9999998807907104,1.0,0.4954004943370819
gemini,en,food,joy,centroid_phrases,neutral_centroid,2,feeling happy; feeling delighted; feeling happy,neutral; neutral; plain; average,0.9399677515029907,0.8181818181818182,0.49181671142578126
gemini,en,food,joy,centroid_phrases,neutral_centroid,3,feeling joyful; feeling delighted; feeling happy,ordinary; plain; ordinary; ordinary,0.8935672044754028,0.8181818181818182,0.5073787450790406
gemini,en,food,joy,centroid_phrases,neutral_centroid,4,feeling joyful; feeling joyful; feeling happy,plain; ordinary; neutral; neutral,0.9348427057266235,0.6666666666666666,0.48484922051429746
gemini,en,food,joy,centroid_phrases,neutral_centroid,5,feeling delighted; feeling delighted; feeling joyful,average; plain; plain; ordinary,0.9335855841636658,0.8181818181818182,0.4887435019016266
gemini,en,food,joy,centroid_phrases,neutral_centroid,6,feeling joyful; feeling delighted; feeling happy,average; plain; plain; average,0.9298071265220642,0.8181818181818182,0.49604596197605133
gemini,en,food,joy,centroid_phrases,neutral_centroid,7,feeling delighted; feeling delighted; feeling happy,plain; average; ordinary; plain,0.9371601939201355,0.8181818181818182,0.4922388017177582
gemini,en,food,joy,centroid_phrases,neutral_centroid,8,feeling joyful; feeling joyful; feeling happy,average; average; plain; average,0.8527132272720337,0.8181818181818182,0.4875748097896576
gemini,en,food,joy,centroid_phrases,neutral_centroid,9,feeling joyful; feeling delighted; feeling delighted,plain; average; average; plain,0.905311107635498,0.8181818181818182,0.4893906772136688
gemini,en,food,joy,centroid_phrases,neutral_centroid,10,feeling joyful; feeling delighted; feeling delighted,plain; ordinary; neutral; average,0.9669449925422668,0.8181818181818182,0.4874731063842773
gemini,en,food,joy,centroid_phrases,neutral_centroid,11,feeling happy; feeling delighted; feeling joyful,ordinary; neutral; ordinary; neutral,0.9337047934532166,0.8181818181818182,0.503883084654808
gemini,en,food,joy,centroid_phrases,neutral_centroid,12,feeling happy; feeling delighted; feeling happy,average; neutral; plain; neutral,0.9399677515029907,0.8181818181818182,0.4918167024850845
gemini,en,food,joy,centroid_phrases,neutral_centroid,13,feeling happy; feeling joyful; feeling delighted,neutral; ordinary; average; ordinary,0.9651662111282349,0.8181818181818182,0.5029407501220703
gemini,en,food,joy,centroid_phrases,neutral_centroid,14,feeling joyful; feeling joyful; feeling joyful,ordinary; plain; plain; plain,0.8488228917121887,0.6666666666666666,0.47198742628097534
gemini,en,food,joy,centroid_phrases,neutral_centroid,15,feeling delighted; feeling delighted; feeling happy,neutral; average; neutral; plain,0.9280151724815369,0.8181818181818182,0.4903051257133484
gemini,en,food,joy,centroid_phrases,neutral_centroid,16,feeling joyful; feeling happy; feeling happy,neutral; plain; average; average,0.926846444606781,0.8181818181818182,0.4829424351453781
gemini,en,food,joy,centroid_phrases,neutral_centroid,17,feeling delighted; feeling happy; feeling joyful,ordinary; ordinary; average; ordinary,0.8951557278633118,0.8181818181818182,0.5106231421232224
gemini,en,food,joy,centroid_phrases,neutral_centroid,18,feeling happy; feeling joyful; feeling delighted,ordinary; ordinary; neutral; average,0.9651662111282349,0.8181818181818182,0.5029407799243927
gemini,en,food,joy,centroid_phrases,neutral_centroid,19,feeling delighted; feeling delighted; feeling happy,plain; average; ordinary; neutral,0.9697886109352112,1.0,0.49100227653980255
gemini,en,food,joy,centroid_phrases,neutral_centroid,20,feeling happy; feeling delighted; feeling happy,average; neutral; average; ordinary,0.9357611536979675,1.0,0.4979482114315033
gemini,en,food,joy,centroid_phrases,neutral_centroid,21,feeling happy; feeling joyful; feeling happy,ordinary; neutral; plain; plain,0.9260910749435425,0.6666666666666666,0.4828062474727631
gemini,en,food,joy,centroid_phrases,neutral_centroid,22,feeling joyful; feeling delighted; feeling joyful,ordinary; plain; ordinary; average,0.9395370483398438,0.6666666666666666,0.49253798723220826
gemini,en,food,joy,centroid_phrases,neutral_centroid,23,feeling happy; feeling delighted; feeling delighted,average; plain; ordinary; ordinary,0.9294102787971497,0.8181818181818182,0.49758562743663787
gemini,en,food,joy,centroid_phrases,neutral_centroid,24,feeling happy; feeling joyful; feeling happy,neutral; ordinary; neutral; plain,0.9294382333755493,0.6666666666666666,0.4860313206911087
gemini,en,food,joy,centroid_phrases,neutral_centroid,25,feeling delighted; feeling joyful; feeling joyful,average; plain; average; plain,0.9129108786582947,0.8181818181818182,0.4876643270254135
gemini,en,food,joy,centroid_phrases,neutral_centroid,26,feeling delighted; feeling joyful; feeling delighted,plain; ordinary; plain; plain,0.8729668259620667,0.6666666666666666,0.49167016744613645
gemini,en,food,joy,centroid_phrases,neutral_centroid,27,feeling happy; feeling happy; feeling delighted,ordinary; average; ordinary; plain,0.9383074045181274,0.8181818181818182,0.49799320101737976
gemini,en,food,joy,centroid_phrases,neutral_centroid,28,feeling joyful; feeling joyful; feeling joyful,plain; average; plain; plain,0.8567718267440796,0.8181818181818182,0.4684409886598587
gemini,en,food,joy,centroid_phrases,neutral_centroid,29,feeling delighted; feeling delighted; feeling joyful,neutral; neutral; neutral; ordinary,0.8661766648292542,0.6666666666666666,0.49559302926063536
gemini,en,food,joy,centroid_phrases,neutral_centroid,30,feeling delighted; feeling happy; feeling happy,ordinary; neutral; average; plain,0.9815242290496826,1.0,0.4922459781169891
gemini,en,food,joy,centroid_phrases,neutral_centroid,31,feeling delighted; feeling joyful; feeling delighted,plain; neutral; ordinary; neutral,0.9234946370124817,0.6666666666666666,0.4890240281820297
gemini,en,food,joy,centroid_phrases,neutral_centroid,32,feeling happy; feeling delighted; feeling happy,average; average; neutral; plain,0.9411689639091492,0.8181818181818182,0.49288487434387207
gemini,en,food,joy,centroid_phrases,neutral_centroid,33,feeling happy; feeling joyful; feeling happy,plain; neutral; plain; neutral,0.894866406917572,0.6666666666666666,0.4841148316860199
gemini,en,food,joy,centroid_phrases,neutral_centroid,34,feeling joyful; feeling delighted; feeling joyful,neutral; neutral; neutral; average,0.8803806900978088,0.8181818181818182,0.4948220282793045
gemini,en,food,joy,centroid_phrases,neutral_centroid,35,feeling joyful; feeling delighted; feeling delighted,neutral; neutral; plain; plain,0.8925819396972656,0.6666666666666666,0.4883705794811249
gemini,en,food,joy,centroid_phrases,neutral_centroid,36,feeling happy; feeling delighted; feeling delighted,average; average; plain; average,0.8594737648963928,0.8181818181818182,0.49925059974193575
gemini,en,food,joy,centroid_phrases,neutral_centroid,37,feeling happy; feeling happy; feeling delighted,average; average; average; average,0.774104654788971,0.8181818181818182,0.5098385065793991
gemini,en,food,joy,centroid_phrases,neutral_centroid,38,feeling happy; feeling joyful; feeling delighted,average; plain; plain; average,0.9298070073127747,0.8181818181818182,0.4960459560155869
gemini,en,food,joy,centroid_phrases,neutral_centroid,39,feeling joyful; feeling joyful; feeling happy,plain; average; average; neutral,0.9299283623695374,0.8181818181818182,0.4815135717391968
gemini,en,food,joy,centroid_phrases,neutral_centroid,40,feeling joyful; feeling happy; feeling delighted,neutral; neutral; neutral; ordinary,0.8951215744018555,0.6666666666666666,0.5037262171506882
gemini,en,food,joy,centroid_phrases,neutral_centroid,41,feeling delighted; feeling happy; feeling happy,average; plain; plain; plain,0.8935202360153198,0.8181818181818182,0.4921884685754776
gemini,en,food,joy,centroid_phrases,neutral_centroid,42,feeling happy; feeling joyful; feeling delighted,neutral; average; plain; ordinary,0.9999998807907104,1.0,0.4954005002975464
gemini,en,food,joy,centroid_phrases,neutral_centroid,43,feeling happy; feeling joyful; feeling delighted,average; average; average; average,0.7870638966560364,0.8181818181818182,0.512357422709465
gemini,en,food,joy,centroid_phrases,neutral_centroid,44,feeling joyful; feeling delighted; feeling delighted,ordinary; ordinary; neutral; ordinary,0.8780290484428406,0.8181818181818182,0.5009366244077682
gemini,en,food,joy,centroid_phrases,neutral_centroid,45,feeling joyful; feeling joyful; feeling joyful,average; average; average; plain,0.8313299417495728,0.8181818181818182,0.4762722015380859
gemini,en,food,joy,centroid_phrases,neutral_centroid,46,feeling delighted; feeling happy; feeling delighted,ordinary; neutral; ordinary; neutral,0.9013550877571106,0.8181818181818182,0.49875777661800386
gemini,en,food,joy,centroid_phrases,neutral_centroid,47,feeling delighted; feeling delighted; feeling joyful,neutral; average; neutral; average,0.8894062042236328,0.8181818181818182,0.492512583732605
gemini,en,food,joy,centroid_phrases,neutral_centroid,48,feeling joyful; feeling delighted; feeling happy,ordinary; average; plain; plain,0.961018979549408,0.8181818181818182,0.4957890063524246
gemini,en,food,joy,centroid_phrases,neutral_centroid,49,feeling joyful; feeling joyful; feeling joyful,average; ordinary; ordinary; plain,0.9024708271026611,0.6666666666666666,0.4744148015975952
gemini,en,food,joy,centroid_phrases,neutral_centroid,50,feeling delighted; feeling delighted; feeling happy,ordinary; ordinary; average; ordinary,0.8688743114471436,0.8181818181818182,0.5068435698747635
gemini,en,food,joy,single_word,neutral_centroid,1,joy,average; neutral; average; neutral,0.9187144041061401,0.8181818181818182,0.4792049676179886
gemini,en,food,joy,single_word,neutral_centroid,2,joy,neutral; average; plain; neutral,0.9578742980957031,0.8181818181818182,0.47332396507263186
gemini,en,food,joy,single_word,neutral_centroid,3,joy,neutral; ordinary; neutral; plain,0.9558995962142944,1.0,0.4751768410205841
gemini,en,food,joy,single_word,neutral_centroid,4,joy,neutral; average; ordinary; ordinary,0.96639084815979,0.8181818181818182,0.4778062701225281
gemini,en,food,joy,single_word,neutral_centroid,5,joy,average; ordinary; ordinary; ordinary,0.8998605608940125,0.6666666666666666,0.48482486307621003
gemini,en,food,joy,single_word,neutral_centroid,6,joy,average; neutral; neutral; neutral,0.8903928995132446,0.8181818181818182,0.48301584720611573
gemini,en,food,joy,single_word,neutral_centroid,7,joy,ordinary; plain; average; neutral,0.9999998807907104,1.0,0.4705294847488403
gemini,en,food,joy,single_word,neutral_centroid,8,joy,plain; average; neutral; neutral,0.9578742980957031,0.8181818181818182,0.47332396507263186
